Location ID,Location,Date (Year Month),Value in F,Rank,1901-2000 Mean in F,Anomaly (1901-2000 base period)
2400,Montana,201805,55.6,120,50.2,5.4
2500,Nebraska,201805,63.8,122,58.4,5.4
2600,Nevada,201805,57.7,97,55,2.7
2700,New Hampshire,201805,57.2,120,52.6,4.6
2800,New Jersey,201805,65.2,122,59.8,5.4
2900,New Mexico,201805,65.6,123,60.2,5.4
3000,New York,201805,60,120,54.5,5.5
3100,North Carolina,201805,71.7,122,66.4,5.3
3200,North Dakota,201805,60.2,121,53.7,6.5
3300,Ohio,201805,68,125,60,8
3400,Oklahoma,201805,75.1,125,68,7.1
3500,Oregon,201805,55.5,121,50.5,5
3600,Pennsylvania,201805,64,123,57.6,6.4
3700,Rhode Island,201805,61.4,124,56.1,5.3
3800,South Carolina,201805,73.8,118,70.3,3.5
3900,South Dakota,201805,62,121,56,6
4000,Tennessee,201805,72.3,124,66.1,6.2
4100,Texas,201805,78,124,72.5,5.5
4200,Utah,201805,58.3,112,54.7,3.6
4300,Vermont,201805,56.4,116,52.2,4.2
4400,Virginia,201805,69.8,125,63.2,6.6
4500,Washington,201805,57.6,124,51.8,5.8
4600,West Virginia,201805,67.9,125,60.5,7.4
4700,Wisconsin,201805,62,124,54.6,7.4
4800,Wyoming,201805,52.9,119,48.4,4.5
100,Alabama,201806,79.2,102,77.5,1.7
200,Arizona,201806,78.6,116,74.4,4.2
300,Arkansas,201806,80.1,117,76.5,3.6
400,California,201806,71.4,111,68.2,3.2
500,Colorado,201806,66.5,123,61.2,5.3
600,Connecticut,201806,66.3,78,65.4,0.9
700,Delaware,201806,72.5,93,70.7,1.8
800,Florida,201806,81.5,115,79.5,2
900,Georgia,201806,79.2,103,77.4,1.8
1000,Idaho,201806,57.7,82,56.7,1
1100,Illinois,201806,74.9,113,71.4,3.5
1200,Indiana,201806,73.4,109,70.5,2.9
1300,Iowa,201806,73.1,116,69.1,4
1400,Kansas,201806,78.2,120,73.4,4.8
1500,Kentucky,201806,75.5,114,72.6,2.9
1600,Louisiana,201806,82,118,79.8,2.2
1700,Maine,201806,59,39,59.8,-0.8
1800,Maryland,201806,71.9,84,70.6,1.3
1900,Massachusetts,201806,64.8,61,64.4,0.4
2000,Michigan,201806,65.2,92,63.3,1.9
2100,Minnesota,201806,67,111,63.7,3.3
2200,Mississippi,201806,80.6,111,78.3,2.3
2300,Missouri,201806,77.4,118,73,4.4
2400,Montana,201806,59.1,85,58.3,0.8
2500,Nebraska,201806,72.3,112,68.3,4
2600,Nevada,201806,67.8,107,63.9,3.9
2700,New Hampshire,201806,61.4,47,61.5,-0.1
2800,New Jersey,201806,70,88,68.5,1.5
2900,New Mexico,201806,74.3,124,69.2,5.1
3000,New York,201806,63.3,56,63.4,-0.1
3100,North Carolina,201806,76.8,116,73.6,3.2
3200,North Dakota,201806,67.4,118,62.9,4.5
3300,Ohio,201806,71.4,108,68.9,2.5
3400,Oklahoma,201806,80.6,116,76.9,3.7
3500,Oregon,201806,58.5,86,57.2,1.3
3600,Pennsylvania,201806,66.7,74,66,0.7
3700,Rhode Island,201806,65.8,82,64.7,1.1
3800,South Carolina,201806,80.1,114,77,3.1
3900,South Dakota,201806,69.3,111,65.7,3.6
4000,Tennessee,201806,76.4,112,73.8,2.6
4100,Texas,201806,83.9,123,79.6,4.3
4200,Utah,201806,69.2,120,64,5.2
4300,Vermont,201806,60,31,61,-1
4400,Virginia,201806,73.2,111,70.9,2.3
4500,Washington,201806,58.2,78,57.7,0.5
4600,West Virginia,201806,70.1,104,68.1,2
4700,Wisconsin,201806,66.6,106,64.1,2.5
4800,Wyoming,201806,60.4,99,57.6,2.8
100,Alabama,201807,80.6,88,79.9,0.7
200,Arizona,201807,82.3,120,79.7,2.6
300,Arkansas,201807,81.8,99,80.3,1.5
400,California,201807,79.6,125,74.7,4.9
500,Colorado,201807,69.9,116,67.1,2.8
600,Connecticut,201807,73.9,114,70.7,3.2
700,Delaware,201807,77.2,98,75.5,1.7
800,Florida,201807,82.4,112,81,1.4
900,Georgia,201807,80.1,75,79.7,0.4
1000,Idaho,201807,68.4,113,65.1,3.3
1100,Illinois,201807,75,51,75.6,-0.6
1200,Indiana,201807,74.1,57,74.5,-0.4
1300,Iowa,201807,73.1,50,73.9,-0.8
1400,Kansas,201807,78.7,67,78.9,-0.2
1500,Kentucky,201807,76.7,78,76.3,0.4
1600,Louisiana,201807,83.5,113,81.9,1.6
1700,Maine,201807,68.9,122,65.3,3.6
1800,Maryland,201807,76.2,90,75.1,1.1
1900,Massachusetts,201807,73.2,117,69.7,3.5
2000,Michigan,201807,70.5,106,68.1,2.4
2100,Minnesota,201807,69.6,79,68.8,0.8
2200,Mississippi,201807,81.9,96,80.8,1.1
2300,Missouri,201807,78.2,81,77.7,0.5
2400,Montana,201807,66.7,79,65.7,1
2500,Nebraska,201807,73.5,43,74.5,-1
2600,Nevada,201807,77,124,72.1,4.9
2700,New Hampshire,201807,69.8,119,66.5,3.3
2800,New Jersey,201807,76.1,110,73.5,2.6
2900,New Mexico,201807,75.1,116,72.7,2.4
3000,New York,201807,71.1,114,68.2,2.9
3100,North Carolina,201807,77.2,72,76.9,0.3
3200,North Dakota,201807,69.2,60,69,0.2
3300,Ohio,201807,73.8,88,73,0.8
3400,Oklahoma,201807,82.8,85,81.7,1.1
3500,Oregon,201807,69,117,64.8,4.2
3600,Pennsylvania,201807,71.7,95,70.4,1.3
3700,Rhode Island,201807,73.8,115,70.3,3.5
3800,South Carolina,201807,80.1,70,79.9,0.2
3900,South Dakota,201807,72.2,55,72.6,-0.4
4000,Tennessee,201807,78.1,90,77.1,1
4100,Texas,201807,84.5,114,82.3,2.2
4200,Utah,201807,76.1,122,71.5,4.6
4300,Vermont,201807,69.2,121,65.9,3.3
4400,Virginia,201807,75.1,71,74.7,0.4
4500,Washington,201807,67.5,117,64.1,3.4
4600,West Virginia,201807,72.5,82,71.9,0.6
4700,Wisconsin,201807,69.9,79,68.9,1
4800,Wyoming,201807,67.4,100,65.3,2.1
100,Alabama,201808,79.5,69,79.3,0.2
200,Arizona,201808,80.2,116,77.8,2.4
300,Arkansas,201808,78.8,51,79.3,-0.5
400,California,201808,76.4,116,73.7,2.7
500,Colorado,201808,66.2,92,65.2,1
600,Connecticut,201808,74.2,125,68.6,5.6
700,Delaware,201808,78.5,124,73.7,4.8
800,Florida,201808,82.2,107,81,1.2
900,Georgia,201808,79.3,75,79,0.3
1000,Idaho,201808,65,90,63.6,1.4
1100,Illinois,201808,74.7,95,73.4,1.3
1200,Indiana,201808,74,100,72.3,1.7
1300,Iowa,201808,71.7,74,71.4,0.3
1400,Kansas,201808,75.7,39,77.3,-1.6
1500,Kentucky,201808,75.8,88,74.8,1
1600,Louisiana,201808,82,82,81.6,0.4
1700,Maine,201808,68.1,124,63,5.1
1800,Maryland,201808,77,122,73.2,3.8
1900,Massachusetts,201808,73.5,125,67.5,6
2000,Michigan,201808,69.8,116,65.9,3.9
2100,Minnesota,201808,67.4,88,66.3,1.1
2200,Mississippi,201808,80.3,69,80.2,0.1
2300,Missouri,201808,76.4,73,76,0.4
2400,Montana,201808,64.4,59,64.1,0.3
2500,Nebraska,201808,70.8,33,72.3,-1.5
2600,Nevada,201808,73.2,117,70.1,3.1
2700,New Hampshire,201808,69.2,125,64.1,5.1
2800,New Jersey,201808,76.8,124,71.6,5.2
2900,New Mexico,201808,73,109,70.9,2.1
3000,New York,201808,70.5,122,66,4.5
3100,North Carolina,201808,77.2,101,75.6,1.6
3200,North Dakota,201808,67.6,71,66.9,0.7
3300,Ohio,201808,73.7,109,70.9,2.8
3400,Oklahoma,201808,79.9,45,80.9,-1
3500,Oregon,201808,66.5,106,63.9,2.6
3600,Pennsylvania,201808,72.1,120,68.4,3.7
3700,Rhode Island,201808,75.1,125,68.7,6.4
3800,South Carolina,201808,79.9,96,78.7,1.2
3900,South Dakota,201808,70,49,70.5,-0.5
4000,Tennessee,201808,76.5,74,76,0.5
4100,Texas,201808,83.1,94,81.9,1.2
4200,Utah,201808,72.4,117,69.4,3
4300,Vermont,201808,68.4,124,63.4,5
4400,Virginia,201808,75.3,107,73.1,2.2
4500,Washington,201808,66,105,63.5,2.5
4600,West Virginia,201808,72.5,104,70.4,2.1
4700,Wisconsin,201808,68.6,106,66.4,2.2
4800,Wyoming,201808,63.5,59,63.4,0.1
100,Alabama,201809,79.4,121,74.7,4.7
200,Arizona,201809,76.1,124,72,4.1
300,Arkansas,201809,75,96,72.8,2.2
400,California,201809,71.1,109,68.5,2.6
500,Colorado,201809,61.8,122,57.3,4.5
600,Connecticut,201809,66,120,61.5,4.5
700,Delaware,201809,73.2,124,67.4,5.8
800,Florida,201809,82.3,124,79.1,3.2
900,Georgia,201809,79.8,122,74.5,5.3
1000,Idaho,201809,56.2,86,54.7,1.5
1100,Illinois,201809,70.3,115,66.2,4.1
1200,Indiana,201809,69.8,118,65.7,4.1
1300,Iowa,201809,65.9,100,63,2.9
1400,Kansas,201809,70.1,84,68.6,1.5
1500,Kentucky,201809,73.1,116,68.6,4.5
1600,Louisiana,201809,80,112,77.2,2.8
1700,Maine,201809,58,111,54.9,3.1
1800,Maryland,201809,72.6,124,67,5.6
1900,Massachusetts,201809,65.2,122,60.4,4.8
2000,Michigan,201809,62.4,111,58.5,3.9
2100,Minnesota,201809,59.1,97,56.8,2.3
2200,Mississippi,201809,78.8,115,75.1,3.7
2300,Missouri,201809,71.3,108,68.2,3.1
2400,Montana,201809,53,39,53.8,-0.8
2500,Nebraska,201809,65.7,100,62.8,2.9
2600,Nevada,201809,65,113,61.7,3.3
2700,New Hampshire,201809,61.1,119,56.5,4.6
2800,New Jersey,201809,70.3,122,65,5.3
2900,New Mexico,201809,66.8,109,64.5,2.3
3000,New York,201809,63.6,122,58.9,4.7
3100,North Carolina,201809,76.2,122,70.2,6
3200,North Dakota,201809,54.9,36,56.3,-1.4
3300,Ohio,201809,69.6,124,64.5,5.1
3400,Oklahoma,201809,73.9,78,73.1,0.8
3500,Oregon,201809,57.4,60,57.3,0.1
3600,Pennsylvania,201809,66.7,122,61.7,5
3700,Rhode Island,201809,66.3,119,61.9,4.4
3800,South Carolina,201809,79.4,122,73.7,5.7
3900,South Dakota,201809,61.5,80,60.2,1.3
4000,Tennessee,201809,74.9,118,70.2,4.7
4100,Texas,201809,76.2,71,75.9,0.3
4200,Utah,201809,65.8,124,60.6,5.2
4300,Vermont,201809,60.6,120,56,4.6
4400,Virginia,201809,72.9,123,67.1,5.8
4500,Washington,201809,56.3,49,56.9,-0.6
4600,West Virginia,201809,70.4,124,64.4,6
4700,Wisconsin,201809,61.3,105,58,3.3
4800,Wyoming,201809,57.2,111,53.6,3.6
100,Alabama,201810,67.4,110,63.9,3.5
200,Arizona,201810,59.9,34,61,-1.1
300,Arkansas,201810,62.6,78,61.8,0.8
400,California,201810,61,93,59.5,1.5
500,Colorado,201810,45,31,46.5,-1.5
600,Connecticut,201810,52.1,81,51,1.1
700,Delaware,201810,59.8,111,56.4,3.4
800,Florida,201810,76.5,121,72.3,4.2
900,Georgia,201810,68.3,116,64.2,4.1
1000,Idaho,201810,44.1,59,44.1,0
1100,Illinois,201810,54.2,52,54.6,-0.4
1200,Indiana,201810,54.8,74,53.9,0.9
1300,Iowa,201810,48.2,19,51.4,-3.2
1400,Kansas,201810,53.6,18,56.5,-2.9
1500,Kentucky,201810,58.9,92,57,1.9
1600,Louisiana,201810,70.6,110,67.4,3.2
1700,Maine,201810,41.9,17,44.3,-2.4
1800,Maryland,201810,59,111,55.8,3.2
1900,Massachusetts,201810,50.3,69,50,0.3
2000,Michigan,201810,45.9,35,47.5,-1.6
2100,Minnesota,201810,40.7,12,45,-4.3
2200,Mississippi,201810,67.3,104,64.4,2.9
2300,Missouri,201810,56.4,51,57,-0.6
2400,Montana,201810,41.6,34,43.2,-1.6
2500,Nebraska,201810,47.2,17,50.8,-3.6
2600,Nevada,201810,50.2,52,50.7,-0.5
2700,New Hampshire,201810,45,43,45.8,-0.8
2800,New Jersey,201810,56.4,101,54,2.4
2900,New Mexico,201810,53.8,52,54.1,-0.3
3000,New York,201810,47.7,53,48,-0.3
3100,North Carolina,201810,62.5,112,59.6,2.9
3200,North Dakota,201810,39,12,44,-5
3300,Ohio,201810,54.3,84,52.8,1.5
3400,Oklahoma,201810,60.2,33,61.6,-1.4
3500,Oregon,201810,48.7,79,48.1,0.6
3600,Pennsylvania,201810,52.3,89,50.6,1.7
3700,Rhode Island,201810,52.5,76,51.9,0.6
3800,South Carolina,201810,66.9,116,63.2,3.7
3900,South Dakota,201810,43.2,13,47.8,-4.6
4000,Tennessee,201810,61,100,58.8,2.2
4100,Texas,201810,65.4,40,66.1,-0.7
4200,Utah,201810,47.6,36,48.9,-1.3
4300,Vermont,201810,44.4,43,45.2,-0.8
4400,Virginia,201810,59.1,112,56.2,2.9
4500,Washington,201810,47.4,71,47.2,0.2
4600,West Virginia,201810,55.3,94,53.3,2
4700,Wisconsin,201810,43.6,17,46.8,-3.2
4800,Wyoming,201810,41,33,42.5,-1.5
100,Alabama,201811,50.4,16,53.5,-3.1
200,Arizona,201811,49.4,64,49.2,0.2
300,Arkansas,201811,45.9,10,49.9,-4
400,California,201811,52.6,111,49.5,3.1
500,Colorado,201811,32.5,40,33.5,-1
600,Connecticut,201811,39,39,40.2,-1.2
700,Delaware,201811,45,45,45.7,-0.7
800,Florida,201811,66.7,100,64.3,2.4
900,Georgia,201811,53.2,49,54.2,-1
1000,Idaho,201811,32,62,31.6,0.4
1100,Illinois,201811,35.5,9,40.8,-5.3
1200,Indiana,201811,36.8,12,41.1,-4.3
1300,Iowa,201811,30,11,35.7,-5.7
1400,Kansas,201811,38.2,15,42,-3.8
1500,Kentucky,201811,41.9,17,45.3,-3.4
1600,Louisiana,201811,54.7,25,57.4,-2.7
1700,Maine,201811,28.8,10,32.3,-3.5
1800,Maryland,201811,43.3,33,44.8,-1.5
1900,Massachusetts,201811,37.8,37,39.2,-1.4
2000,Michigan,201811,30.7,12,34.6,-3.9
2100,Minnesota,201811,22.8,17,27.9,-5.1
2200,Mississippi,201811,50.5,14,53.9,-3.4
2300,Missouri,201811,37.6,4,43.6,-6
2400,Montana,201811,30.2,70,29.5,0.7
2500,Nebraska,201811,33.5,28,35.9,-2.4
2600,Nevada,201811,39.3,61,38.9,0.4
2700,New Hampshire,201811,31.3,15,34.1,-2.8
2800,New Jersey,201811,42.6,49,43.1,-0.5
2900,New Mexico,201811,41.1,38,42.1,-1
3000,New York,201811,33.3,19,36.3,-3
3100,North Carolina,201811,48.4,45,49.3,-0.9
3200,North Dakota,201811,22.9,32,26.4,-3.5
3300,Ohio,201811,37.3,14,40.8,-3.5
3400,Oklahoma,201811,44.6,12,48.4,-3.8
3500,Oregon,201811,39.4,90,37.7,1.7
3600,Pennsylvania,201811,36.6,20,39.3,-2.7
3700,Rhode Island,201811,40.8,47,41.5,-0.7
3800,South Carolina,201811,51.8,46,53.1,-1.3
3900,South Dakota,201811,29.3,32,31.7,-2.4
4000,Tennessee,201811,44.4,18,47.4,-3
4100,Texas,201811,51.9,23,54.6,-2.7
4200,Utah,201811,35,44,36,-1
4300,Vermont,201811,30.1,17,33.2,-3.1
4400,Virginia,201811,43.8,37,45.5,-1.7
4500,Washington,201811,38.6,90,36.6,2
4600,West Virginia,201811,40.1,33,42.1,-2
4700,Wisconsin,201811,27.3,17,31.6,-4.3
4800,Wyoming,201811,28.6,51,29,-0.4
100,Alabama,201812,48.9,87,46.4,2.5
200,Arizona,201812,42.8,84,41.5,1.3
300,Arkansas,201812,44.2,96,41.5,2.7
400,California,201812,44.7,93,43.1,1.6
500,Colorado,201812,26.6,80,25.2,1.4
600,Connecticut,201812,33.8,109,29.2,4.6
700,Delaware,201812,40.7,106,36.2,4.5
800,Florida,201812,61.7,88,58.8,2.9
900,Georgia,201812,50.1,91,47.1,3
1000,Idaho,201812,24.3,59,23.9,0.4
1100,Illinois,201812,34.4,105,29.4,5
1200,Indiana,201812,35.4,106,30.3,5.1
1300,Iowa,201812,28,103,22.7,5.3
1400,Kansas,201812,34.3,89,31.5,2.8
1500,Kentucky,201812,40.4,103,36.2,4.2
1600,Louisiana,201812,52.6,89,50.9,1.7
1700,Maine,201812,20.4,72,18.7,1.7
1800,Maryland,201812,39.1,103,35.3,3.8
1900,Massachusetts,201812,32.1,104,28.1,4
2000,Michigan,201812,28.7,109,23.3,5.4
2100,Minnesota,201812,20.2,105,12.9,7.3
2200,Mississippi,201812,48.9,88,46.8,2.1
2300,Missouri,201812,36.9,100,33,3.9
2400,Montana,201812,25,98,20.6,4.4
2500,Nebraska,201812,28.1,89,25.3,2.8
2600,Nevada,201812,32,74,31.2,0.8
2700,New Hampshire,201812,24.8,91,21.7,3.1
2800,New Jersey,201812,37.8,108,33,4.8
2900,New Mexico,201812,35.6,78,34.3,1.3
3000,New York,201812,28.5,99,24.5,4
3100,North Carolina,201812,45,99,41.5,3.5
3200,North Dakota,201812,20.8,110,12.7,8.1
3300,Ohio,201812,35.1,103,30.4,4.7
3400,Oklahoma,201812,40.9,83,38.9,2
3500,Oregon,201812,32.2,65,31.8,0.4
3600,Pennsylvania,201812,33.5,106,28.9,4.6
3700,Rhode Island,201812,35.1,104,31,4.1
3800,South Carolina,201812,48.6,93,45.6,3
3900,South Dakota,201812,25.3,103,19.7,5.6
4000,Tennessee,201812,42.7,97,39.2,3.5
4100,Texas,201812,48.3,79,46.9,1.4
4200,Utah,201812,27.5,67,27,0.5
4300,Vermont,201812,22.9,85,20.2,2.7
4400,Virginia,201812,39.7,96,36.8,2.9
4500,Washington,201812,33.1,98,30.6,2.5
4600,West Virginia,201812,36.8,99,33.1,3.7
4700,Wisconsin,201812,25.1,108,18.1,7
4800,Wyoming,201812,21.5,69,20.6,0.9
100,Alabama,201901,46.3,76,45.1,1.2
200,Arizona,201901,42.5,88,40.7,1.8
300,Arkansas,201901,40.8,79,39.3,1.5
400,California,201901,46,116,42.3,3.7
500,Colorado,201901,25.9,86,23.7,2.2
600,Connecticut,201901,27,81,25.4,1.6
700,Delaware,201901,34.6,80,33.3,1.3
800,Florida,201901,58.4,77,57.8,0.6
900,Georgia,201901,48.1,88,46.1,2
1000,Idaho,201901,26.2,98,22,4.2
1100,Illinois,201901,25.4,54,25.3,0.1
1200,Indiana,201901,26.8,59,26.5,0.3
1300,Iowa,201901,18.7,67,17.7,1
1400,Kansas,201901,31.4,84,28.6,2.8
1500,Kentucky,201901,35.1,76,33.6,1.5
1600,Louisiana,201901,49.9,71,49.3,0.6
1700,Maine,201901,14.2,76,13.2,1
1800,Maryland,201901,33.6,78,32.4,1.2
1900,Massachusetts,201901,26,86,24.1,1.9
2000,Michigan,201901,16.8,45,18.1,-1.3
2100,Minnesota,201901,6.6,56,6.5,0.1
2200,Mississippi,201901,46.2,78,45.1,1.1
2300,Missouri,201901,30.9,73,29.4,1.5
2400,Montana,201901,24.8,111,16.7,8.1
2500,Nebraska,201901,26.3,89,22.1,4.2
2600,Nevada,201901,34,101,29.9,4.1
2700,New Hampshire,201901,18.3,71,17.1,1.2
2800,New Jersey,201901,31.6,89,29.6,2
2900,New Mexico,201901,35.4,82,33.6,1.8
3000,New York,201901,19.4,56,19.8,-0.4
3100,North Carolina,201901,41.9,87,40,1.9
3200,North Dakota,201901,9.9,77,6.4,3.5
3300,Ohio,201901,27.3,64,26.9,0.4
3400,Oklahoma,201901,38.3,82,36.5,1.8
3500,Oregon,201901,35.3,112,30.2,5.1
3600,Pennsylvania,201901,25.9,71,25.3,0.6
3700,Rhode Island,201901,28.9,86,27.2,1.7
3800,South Carolina,201901,46.7,91,44.6,2.1
3900,South Dakota,201901,18,74,15,3
4000,Tennessee,201901,39.3,88,37.2,2.1
4100,Texas,201901,47.2,83,45.4,1.8
4200,Utah,201901,27,76,25.3,1.7
4300,Vermont,201901,14.9,50,15.3,-0.4
4400,Virginia,201901,36.3,80,34.8,1.5
4500,Washington,201901,34.2,111,28.4,5.8
4600,West Virginia,201901,32.1,80,30.5,1.6
4700,Wisconsin,201901,13.1,61,12.4,0.7
4800,Wyoming,201901,22.2,95,18.4,3.8
100,Alabama,201902,55.8,121,48,7.8
200,Arizona,201902,41,13,44.7,-3.7
300,Arkansas,201902,46.1,93,43.1,3
400,California,201902,40.6,6,45.3,-4.7
500,Colorado,201902,24.9,29,27.4,-2.5
600,Connecticut,201902,30.3,103,26.3,4
700,Delaware,201902,37.9,95,34.4,3.5
800,Florida,201902,67.4,124,59.4,8
900,Georgia,201902,56,120,48.6,7.4
1000,Idaho,201902,23.1,27,26.4,-3.3
1100,Illinois,201902,29.3,62,29.2,0.1
1200,Indiana,201902,32.3,88,29.4,2.9
1300,Iowa,201902,15.4,14,22.7,-7.3
1400,Kansas,201902,28,16,33.6,-5.6
1500,Kentucky,201902,42.4,114,36.5,5.9
1600,Louisiana,201902,57.7,115,52.4,5.3
1700,Maine,201902,16.3,72,14.9,1.4
1800,Maryland,201902,37.3,97,33.8,3.5
1900,Massachusetts,201902,28.4,99,25,3.4
2000,Michigan,201902,19.9,69,19.1,0.8
2100,Minnesota,201902,5.2,16,12.1,-6.9
2200,Mississippi,201902,54.8,117,48.3,6.5
2300,Missouri,201902,33,53,33.8,-0.8
2400,Montana,201902,5.2,2,21.3,-16.1
2500,Nebraska,201902,17.2,6,26.7,-9.5
2600,Nevada,201902,29.8,16,34.1,-4.3
2700,New Hampshire,201902,21.1,87,18.5,2.6
2800,New Jersey,201902,34.7,100,30.6,4.1
2900,New Mexico,201902,38,68,37.8,0.2
3000,New York,201902,24.2,91,20.7,3.5
3100,North Carolina,201902,48.1,118,41.9,6.2
3200,North Dakota,201902,-2.7,2,11.9,-14.6
3300,Ohio,201902,33,96,29,4
3400,Oklahoma,201902,40.4,52,41.2,-0.8
3500,Oregon,201902,28.8,11,34.1,-5.3
3600,Pennsylvania,201902,30.2,97,26.5,3.7
3700,Rhode Island,201902,31.4,101,27.8,3.6
3800,South Carolina,201902,53,118,46.8,6.2
3900,South Dakota,201902,6.2,3,19.9,-13.7
4000,Tennessee,201902,46.7,117,40.1,6.6
4100,Texas,201902,51.9,93,49.4,2.5
4200,Utah,201902,27.1,27,30.3,-3.2
4300,Vermont,201902,18.9,84,16.5,2.4
4400,Virginia,201902,41.8,114,36.7,5.1
4500,Washington,201902,25.5,5,33.1,-7.6
4600,West Virginia,201902,38.6,113,32.7,5.9
4700,Wisconsin,201902,13.4,36,16.4,-3
4800,Wyoming,201902,16.9,19,22.3,-5.4
100,Alabama,201903,54.7,57,55.1,-0.4
200,Arizona,201903,51.7,90,49.5,2.2
300,Arkansas,201903,49,34,51.3,-2.3
400,California,201903,48.8,61,48.8,0
500,Colorado,201903,33.7,57,33.7,0
600,Connecticut,201903,35,56,35.4,-0.4
700,Delaware,201903,42.7,60,42.7,0
800,Florida,201903,65.7,81,64,1.7
900,Georgia,201903,56.2,72,55.4,0.8
1000,Idaho,201903,32.4,53,32.6,-0.2
1100,Illinois,201903,37.4,40,39.8,-2.4
1200,Indiana,201903,37.2,40,39.5,-2.3
1300,Iowa,201903,31.2,37,34.6,-3.4
1400,Kansas,201903,39.5,31,42.4,-2.9
1500,Kentucky,201903,43.1,39,45.4,-2.3
1600,Louisiana,201903,58.2,54,59,-0.8
1700,Maine,201903,24.7,55,25.9,-1.2
1800,Maryland,201903,42.1,58,42.5,-0.4
1900,Massachusetts,201903,33.7,57,34.2,-0.5
2000,Michigan,201903,27.4,47,29,-1.6
2100,Minnesota,201903,22.5,36,25.3,-2.8
2200,Mississippi,201903,54.3,45,55.6,-1.3
2300,Missouri,201903,40.8,37,43.6,-2.8
2400,Montana,201903,25.1,26,29.4,-4.3
2500,Nebraska,201903,31.7,27,35.8,-4.1
2600,Nevada,201903,40,61,39.5,0.5
2700,New Hampshire,201903,27.5,50,28.8,-1.3
2800,New Jersey,201903,39.4,64,39.3,0.1
2900,New Mexico,201903,45.6,89,43.5,2.1
3000,New York,201903,29.5,53,30.6,-1.1
3100,North Carolina,201903,48.8,53,49.3,-0.5
3200,North Dakota,201903,20.6,34,24.8,-4.2
3300,Ohio,201903,36.8,49,38.5,-1.7
3400,Oklahoma,201903,47.4,36,49.3,-1.9
3500,Oregon,201903,37.4,47,38.3,-0.9
3600,Pennsylvania,201903,34.7,55,35.8,-1.1
3700,Rhode Island,201903,35.8,56,36.1,-0.3
3800,South Carolina,201903,54,67,53.8,0.2
3900,South Dakota,201903,25.2,21,30.8,-5.6
4000,Tennessee,201903,46.9,40,48.4,-1.5
4100,Texas,201903,55.7,51,56.3,-0.6
4200,Utah,201903,38.1,70,37.3,0.8
4300,Vermont,201903,25.8,48,27.2,-1.4
4400,Virginia,201903,43.9,50,44.7,-0.8
4500,Washington,201903,36.3,23,38.6,-2.3
4600,West Virginia,201903,40.1,52,41.1,-1
4700,Wisconsin,201903,25.6,38,28.3,-2.7
4800,Wyoming,201903,27.2,34,29.1,-1.9
100,Alabama,201904,63.2,68,62.8,0.4
200,Arizona,201904,60.3,110,56.7,3.6
300,Arkansas,201904,60.8,72,60.5,0.3
400,California,201904,58.2,118,54,4.2
500,Colorado,201904,45.4,108,42.5,2.9
600,Connecticut,201904,49.1,108,46,3.1
700,Delaware,201904,58.1,124,52,6.1
800,Florida,201904,71.3,101,69.3,2
900,Georgia,201904,64.8,97,63,1.8
1000,Idaho,201904,42.9,92,41,1.9
1100,Illinois,201904,52.6,78,51.5,1.1
1200,Indiana,201904,52.2,75,50.6,1.6
1300,Iowa,201904,49.2,75,48.1,1.1
1400,Kansas,201904,55.5,88,53.5,2
1500,Kentucky,201904,57.8,96,55.2,2.6
1600,Louisiana,201904,65.2,40,66.3,-1.1
1700,Maine,201904,38.8,69,38.3,0.5
1800,Maryland,201904,57.7,123,52.1,5.6
1900,Massachusetts,201904,47.8,108,44.7,3.1
2000,Michigan,201904,42.4,66,41.9,0.5
2100,Minnesota,201904,41.3,58,41.3,0
2200,Mississippi,201904,62.9,54,63.6,-0.7
2300,Missouri,201904,56.7,91,54.5,2.2
2400,Montana,201904,41.9,79,40.7,1.2
2500,Nebraska,201904,49.2,82,47.7,1.5
2600,Nevada,201904,50.1,108,46.6,3.5
2700,New Hampshire,201904,42.4,92,40.7,1.7
2800,New Jersey,201904,54.9,122,49.3,5.6
2900,New Mexico,201904,53.9,105,51.4,2.5
3000,New York,201904,44.5,86,42.8,1.7
3100,North Carolina,201904,61,111,57.8,3.2
3200,North Dakota,201904,41.8,73,41.2,0.6
3300,Ohio,201904,52.2,102,49.2,3
3400,Oklahoma,201904,60.4,83,59.4,1
3500,Oregon,201904,46,101,43.9,2.1
3600,Pennsylvania,201904,50.6,112,46.8,3.8
3700,Rhode Island,201904,49.1,113,45.7,3.4
3800,South Carolina,201904,63.9,98,61.9,2
3900,South Dakota,201904,44.4,57,44.7,-0.3
4000,Tennessee,201904,59.3,82,57.6,1.7
4100,Texas,201904,65,78,64.8,0.2
4200,Utah,201904,48.6,103,45.5,3.1
4300,Vermont,201904,41.3,80,39.9,1.4
4400,Virginia,201904,58.2,121,54,4.2
4500,Washington,201904,46.3,91,45.1,1.2
4600,West Virginia,201904,54.9,116,50.9,4
4700,Wisconsin,201904,42.3,52,42.6,-0.3
4800,Wyoming,201904,41.2,92,38.8,2.4
100,Alabama,201905,74.1,117,70.7,3.4
200,Arizona,201905,60.8,5,65,-4.2
300,Arkansas,201905,70.6,95,68.6,2
400,California,201905,58.6,29,60.7,-2.1
500,Colorado,201905,47.8,5,51.8,-4
600,Connecticut,201905,57,60,56.8,0.2
700,Delaware,201905,66.7,119,62.1,4.6
800,Florida,201905,78.8,125,75.1,3.7
900,Georgia,201905,75.7,124,71,4.7
